λ_1,λ_2,λ_3,λ_4,λ_5,λ_6,λ_7,λ_8,λ_9,λ_10,λ_11,λ_12,λ_13,μ_1,μ_2,μ_3,μ_4,μ_5,μ_6,μ_7,μ_8,μ_9,μ_10,μ_11,μ_12,μ_13,q_1,q_2,q_3,q_4,q_5,η
-0.38022113863719187,0.14821721833906207,-0.9646290599518984,-0.36884260669905466,-0.39592497106263363,-0.21075658786924367,-0.5485630075963495,-0.6749189564069265,-0.5919703667044182,-0.7448522924388863,-0.5693811719358581,-1.0616243541854873,-0.34612486824177696,0.06645410361564533,-1.3934812441324314,-0.11622339710723383,-0.6459586044806621,0.002295275806671491,0.12243085804285664,0.06309770294986722,-1.885531870989532,0.3595852109005755,-0.14553896332399266,-0.8165553009354644,-0.16772137074307683,-0.08361739095334747,0.014733771341447278,0.2929302980067802,0.011412399423951811,0.12356554244052022,0.0002427719621033477,0.9303560415235652
-0.4677310259848396,0.12892408188748167,-1.0994602263721607,-0.6309526136115753,-0.003528151044647071,-0.0841907412236001,-0.6677354281141064,-0.1004980473906581,-0.5601264829207067,-0.9534265782481132,-0.8713138012363782,-0.047511990929361786,-0.4942910554166787,-0.0008663935775498205,-1.4103570479399643,-0.26991034518788526,-0.5805382503128839,0.12004901238933663,-0.05913551461541173,-0.034489301116916254,-1.607856446751019,0.4183981828305747,-1.0439748731775098,-0.24417692712668462,0.4017664824091767,-1.218111928269077,0.009973812653568516,0.24546580497266,0.0003309503416213537,0.1241520339971777,4.27226389230498e-5,0.8959010667213796
-0.39671272632791454,0.05079975921487478,-1.0890851846502785,-0.6151361814176909,-0.0026326845904070945,-0.3561431010389159,-0.5719537073025861,-0.5972596858288859,-0.6806092524521105,-1.0718850545191443,-0.7981309664600194,-0.39647170566153933,-1.2860014142514409,-0.1747300710920776,-1.3665849526259608,-0.20443512089829993,-0.7059302325162404,0.09659439574504296,-0.23085973113967356,-0.08391516070094442,-0.9304696602315388,0.3581896028211346,-1.6885012108523203,-0.42349161898114396,0.7914973998493315,-0.9974236846856489,0.00714035707757998,0.2435340491169239,0.0004343122220642043,0.14181140052891927,1.5229963521295262e-5,0.9082563625894327
-0.5122298138796584,0.11195530008695243,-1.1104683764508487,-0.6903371252675826,-0.06900151423640277,-0.3333693131321775,-0.8509123529399432,-0.20761884266624225,-0.6664312539472901,-1.1340496840100631,-0.12437279798139603,-0.5970292090062223,-0.5588387253372078,-0.33573620286388517,-1.5338227259375188,-0.09745744592147668,-0.5761814547647971,-0.2151094991670491,-0.263069793128292,-0.0833478916387971,-0.3077621435647849,0.5491701812918273,-1.0624741263503525,-0.44248089554061115,-0.47251689379283435,-1.6590522690269214,0.002998672004719911,0.260306049544833,0.00118112977033297,0.09585289942937802,1.2152098661142053e-5,0.9008663817283648
-0.34891777724742257,-0.00011020235922966706,-1.0723435252201008,-0.33439830422981304,-0.3584310196705269,-0.5943133136496745,-0.6672262866236907,-1.1882375628848392,-0.7912349480369962,-0.7710707320269007,-0.3346657220485246,-0.34402001474138,-0.25890040635824385,0.07866228436704736,-1.336871910216843,-0.15196434460037836,-0.4293812457554721,-0.07625710752525561,-0.22976662600899433,-0.19509796760433654,0.18604440544317905,0.4188337067091795,-0.93906245202716,-0.7277404449065861,1.0171605901476097,1.3815082281778535,0.004612049044761246,0.19379065546357646,0.0018898529174930382,0.13776991306100408,0.00023994651045931658,0.9035020595733549
-0.5435494363655866,-0.05411855542077973,-1.0819967211044916,-0.8526669970734166,-0.04954026875377741,-0.13107912676328878,-0.41264576763304406,-0.99051731910146,-0.03383546509473803,-2.209050398127843,-0.6552005168370825,-0.7818144892626502,-0.2747296490017784,-0.5512876068974402,-1.9419999323393102,-0.14965006127564998,-0.7113118115397878,0.003690186807836171,-0.22561422725775265,-0.03263543874058979,-0.9158233070902542,0.39892411161010005,-0.8686233011581936,-0.9442729538683968,-0.42699405402877044,-0.1054184897794822,0.006337174167502221,0.26868934432052477,0.006100921995028114,0.0980734375613824,0.00104106937348056,0.9013288331039152
-0.3195604904026837,0.0349131785523445,-1.0424531130833838,-0.28960423519830564,-0.33058302932136086,-0.5789818793633034,-0.5618609072172155,-1.0040790207479753,0.14371356209187897,-0.32545393620171675,-0.3038646052900289,-0.9377770444848958,-0.11914565012159012,-0.10693865999028443,-1.4993057187786392,-0.15290805489219814,-0.5275472122883442,-0.10628774733097901,-0.2349278922934336,-0.04967897755454143,-0.17758797910364327,0.39930201512056057,-0.41345042212766336,-0.856576939983707,-0.23416911123878653,0.867053688415732,0.00989441317027546,0.2674863733596285,0.002002550007720067,0.07034283417712381,0.0005001344110600153,0.9233241855494603
-0.42854726360868395,0.02106301719440383,-1.0603891603500877,-0.6358410133060647,-0.044176158563108345,-0.52424214501564,-0.38611175868838615,-0.5255649753096652,-0.5899149880786333,-1.7818197032426604,-0.7486115137952881,-0.5452773057633261,-0.7466348064827361,-0.3178564264202789,-1.9959129968647595,-0.18176127941948522,-0.6012084891980176,-0.08602925253321016,-0.5196403843218664,-0.12761315917570465,-0.7530680047720218,0.4484347952996286,-0.8947973289723207,-0.6391355465757064,0.040042226065520894,-1.0678580234832604,0.008201498796094187,0.24472173969050312,0.0014641377137209499,0.08305569207206784,0.001143520683012811,0.9312526392542431
-0.7042045982882191,0.07800627851713814,-0.9409249166568361,-0.5425549183903984,-0.15689843564611364,-0.5327570073917213,-0.26478573834939123,-1.2456250257574746,-0.5756408811340566,-1.2767061928798344,-0.44305030409702895,-0.8365148094451575,-1.0864006437058185,-0.40974238609726554,-1.8839414482332797,-0.046083335614812856,-0.6425962759193798,-0.17423075900071883,-0.23514618940196952,-0.02706160374693732,0.17610995418133701,0.38621028821930176,-1.082763343378649,-1.162616878845086,-0.4323646458919588,0.19323470272481902,0.04538602681157175,0.29749488058024803,0.0013294660056584464,0.11207676697761726,0.006776563043573248,0.9190698273700342
-0.4087587225940895,0.12264104914492775,-1.2285057220354907,-0.5778160138091833,-0.24731921176984298,-0.162173214691861,-0.628168825141545,-0.7142291875933938,0.18349268948898054,-0.904513604260678,-0.125003569321803,-0.796311587493242,-0.9129991563009641,0.2684509991104021,-1.4474838942887922,-0.17138466554688397,-0.7373192013837822,0.14804072015308362,-0.15012352790460634,-0.03787428129248825,0.6160988062064475,0.32263784708114257,-0.1683923292304046,-0.6925512500637354,-0.7537145151796003,1.2183485450687406,0.006595089021870973,0.30485360678093315,0.0010203731288803942,0.04275756847556616,0.0005482593483908022,0.8990577047847502
-0.5320534440609053,0.020224266058804775,-0.9596976458991012,-0.5391670045762108,-0.1404987261748614,-0.5857820114848928,-0.379948053387831,-1.3786410229058421,-0.3787791415340296,-1.41739460491027,-0.5765202906764995,-0.26894077597893107,0.2805398541131867,-0.515986341519036,-2.0391498193480877,-0.10839329476806868,-0.5948800357417743,-0.2700758571817839,-0.1743281246518037,-0.05817852948788511,-0.5255662138526417,0.42441121731858167,-1.3141983794128551,-1.019392718770236,0.30176083420936517,-1.9760549705088717,0.037298035590353794,0.2749212054320679,0.0012426193359157138,0.11451435378079027,0.0008571882367318312,0.9070421144652366
-0.3054657273562463,0.023300307706662707,-1.159858509778714,-0.5826300254922381,-0.013942712489952543,-0.291056464265616,-0.49646347680757585,-0.49677430940233164,-0.21582869588510906,-1.143301413016935,-0.3881412574406168,-1.0425986468738122,-1.4536572674879547,0.1761063054553605,-1.3027233630223933,-0.2100564787699275,-0.610411091304831,-0.1358150692112448,-0.036024080275648775,-0.07709450395883403,-0.30104180412082954,0.4993286428675719,-0.7945897879651231,-0.5654957161726534,-0.5200830610749881,0.15103050419253272,0.004958174895368151,0.21518314852802212,0.0007941449766302598,0.08852235962046148,0.00644742472222188,0.9006710743820173
-0.5554827992416156,0.017840309418404955,-1.0406573930164593,-0.551134209241336,-0.3895800658743077,-0.4473254483695703,-0.49412633766544,-1.2825183475656603,-0.49174686802986567,-1.2735254119551542,-0.629782134035335,-0.618101336160578,0.8253072727624795,-0.44570319855282103,-1.6828315081858807,-0.07634606612036024,-0.6445200176233657,0.05072115236324651,-0.23026426517066512,-0.04957546921446877,-0.0005218570862922847,0.5102846688060094,-0.49276176174871245,-0.8955901710222745,0.6937737041786978,-1.3919519536066323,0.003688243938963377,0.2643274363398729,0.006038367277401789,0.11514353177310883,0.00025235835032737377,0.9091859147922705
-0.38607793120426187,0.06714833296154579,-0.9932888095196726,-0.5077426726941089,-0.28983968735261634,-0.2830878459778267,-0.33720846812468497,-0.6388949509090065,-0.51697401798121,-0.9945361830977428,-0.7288089539471324,-0.7744509821177009,-1.638735167417255,0.2188737317084213,-1.5124519422510487,-0.09082779388379209,-0.36719557279955817,-0.12429518105647361,-0.013180009416562836,0.061008357477675815,-1.5375433805754106,0.4303271109115957,-0.6220303928928801,-0.5330634979329302,-0.3546760176367935,0.6001400895868779,0.001453597448495409,0.2892041427401724,0.0017041447982034821,0.11107834452191187,0.008166690670193476,0.8780544706016176
-0.49694321501563926,0.08647461991776333,-0.909399481257887,-0.5004819109962854,-0.3164258028303374,-0.36046029244653355,-0.6479810358923026,-0.6031110346852485,-0.2643404955665086,-1.13265454150467,-0.03237551755785812,-0.43226446365072224,-1.4561790222372486,-0.3217310657915494,-1.6743607763200008,-0.1982295931281877,-0.6552320488970056,-0.3200123759255584,-0.30125006833470824,-0.23190897148852643,0.6129575799942959,0.272804555295344,-0.42794072929725346,-0.9649176210034021,-0.4228894282531377,1.0680739430308908,0.005854862318007173,0.21455821913581838,0.0023028831470218577,0.07042791945992594,0.005112634213424192,0.8937982738411842
-0.44513471000063454,0.12723906644580976,-1.2773802340724036,-0.6406570717058356,-0.04674298591575465,-0.39007330551405306,-0.2617664079691927,-1.6027538309905918,-0.3989604436152944,-1.53413038212169,-1.1610096634392657,-0.9477275197020225,1.3296188345245292,-0.4000590760441839,-1.5682984509330304,-0.11139894775098008,-0.5942584607321203,0.15232701876799834,-0.1601557389772073,0.10373821411545724,0.12571779950196565,0.5645634747553218,-0.9294828310577063,-0.6592281935672364,-0.050896856990447235,0.4210284942665495,0.03187526586593804,0.263955681764093,0.004557867341508169,0.08754825997541935,0.0011730284352936145,0.9287684208795739
-0.4435376356090501,-0.011526879754610697,-1.1054693623023821,-0.7124592420306408,0.16947215689546974,-0.1580604913999,-0.09429847103848246,-1.6657102023975356,-0.19424135643673757,-2.1325158685506604,-0.6892304187674215,-1.3202947412428065,1.0611543384032787,-0.20433025713852543,-1.3845834809680446,0.009013633190333825,-0.46168737038218505,0.10556751305545943,-0.17873359753529455,0.0313371910363772,-1.4743568068502801,0.39999870700976153,-1.16082503149245,-0.5389089375465291,-0.8433732024668876,0.479031790153855,0.0459843556234263,0.28073937041328473,0.004912944975327874,0.108760988394917,0.0020523423119077873,0.9154406800875833
-0.5170689393175275,0.15108440614772117,-0.991258328310347,-0.478783780721072,-0.5191401195395556,-0.5768144666812014,-0.8242428712588186,-0.8488695322590841,0.2726284109066558,-2.5741171615496423,-0.47651027647913435,-2.296891983891439,-1.6964824295805734,0.1244295566645199,-1.796282772506076,-0.3020291610466423,-0.8415660464678322,-0.2684994075432647,-0.31824507812258884,-0.19726088092107072,-0.26861364360674167,0.12959371433152156,-0.11293446057581787,-1.1652491341469056,-0.08724887847491589,-0.41934598248195093,0.003294628171310555,0.2712809309870631,0.006456491297723988,0.053782190879087755,0.0004365275715153987,0.8905124019245333
-0.2526114878776465,-0.04870418529534146,-1.075429525379915,-0.6009071230360357,0.05535547492089281,-0.2269901096288581,-0.6528619415836068,-1.1174668444527551,-0.06006986263595308,-0.9367384395392712,-0.5377138232905659,-2.25793016074233,-1.2323927430463937,-0.1496763183269933,-1.3628089575363331,-0.09032364091970724,-0.5689115566571573,0.10590044183598145,0.002836506431903649,0.06925979662086652,-0.282998275274966,0.544800887839814,-1.0654444643097278,-0.6112148143795451,-1.7611339855336665,-0.6879706283685071,0.0015525203611943931,0.20888578023809637,0.0006402878294795772,0.056564821505419395,0.0036296334446829105,0.903959341334162
-0.47706356739971667,0.10499656043954406,-1.05895650054774,-0.5092434462960768,-0.4538222252167129,-0.45379742689977326,-0.4795098841774756,-1.3407844913376816,0.19685499370950948,-2.542529589092763,-0.14978037449079898,-0.6693136064857996,-0.6506115446020077,-0.2726681565527499,-2.010238211046904,-0.16664945528978578,-0.6765992224957162,-0.10785219406744259,-0.17153750328271566,-0.015645405416921963,-0.9107698707785847,0.36818614175894304,-0.1951211482725575,-0.8238249895199908,-0.19751816083756513,-0.002976251776459271,0.0109480554322644,0.20783126128654736,0.006686909648233023,0.051317506106045976,0.0009113507334476524,0.9095607294030161
-0.4154234060408457,-0.04082614764694103,-1.232201845932009,-0.5733170175671316,-0.03866356154198046,-0.47990796470756747,-0.39343606201919856,-0.6971209246872926,-0.03112104024157754,-1.7964615406545095,-0.25210936789166827,-0.34076766971742156,-1.1683139486275276,-0.32308215913735694,-1.428698485946983,-0.12203433464062079,-0.4125082938173745,0.0035836470766891643,-0.18183089576170078,0.016190355933182094,0.18448359772395617,0.5301789187256674,-1.3158482806418226,-1.1001251925014026,0.055921092460579955,-0.617313537649427,0.004728655296802248,0.2345455695173691,0.002038099440124436,0.056870815042295,0.0025414588325930495,0.8975342561813275
-0.5561269257865054,0.21783526470290035,-1.2837867226314168,-0.4514598309615252,-0.16174754275000114,-0.3820108562538387,-0.3438431237281507,-1.1978566958309704,0.07593049771902916,-1.5267541713421229,-0.16600206074390458,-0.7207755737339802,-0.3112004296552413,-0.11104152932207706,-1.4952577337706334,-0.013946384323851653,-0.5208892738094398,0.021332472480807097,0.0698307281626869,-0.0247346289957059,-0.8276012051933236,0.3923416627875275,-0.35101980264923593,-1.2401913426645284,-1.0469298100018034,-0.3721404452454033,0.013601910686165761,0.21830659604614833,0.006099241832445111,0.06786949005200733,0.0007559008858721278,0.9169273318492349
-0.5095050800578691,0.12821768670775047,-1.2171651472141232,-0.4695669122503399,-0.1904968929426449,-0.405787655768413,-0.33070773800857434,-1.0561042464833807,-0.08940370079583199,-1.4388034963499599,-0.12338845252524507,-0.8285110685205742,-0.2796334874355899,-0.2010992214670108,-1.5138256115009558,-0.0704173070359248,-0.47950025384556316,0.11948798102318421,0.030845397935071003,-0.07720833060285293,-0.5264511611760775,0.5029337540792366,-0.4858853064846991,-1.3498898285441152,-1.1592086413530653,-0.8924461325197768,0.014238928835270467,0.22773877069851384,0.006379488261532817,0.06701590464125795,0.0013385614047007413,0.9121940138754855
-0.4243591237166719,0.0005567106140204267,-1.1110815031957277,-0.5771951717704784,-0.1360589982730077,-0.226680983100615,-0.32995599693002775,-1.2853263061878717,-0.02540852685355257,-1.5445062382007957,-0.20351328128805085,-0.8630737462904091,-0.5117286582288602,-0.21902049133776677,-1.6623175830639867,-0.07740583062790249,-0.4702772937485582,-0.07059681064226046,-0.09045581475168472,0.1010141225489503,-0.5680920940097525,0.6271432371606945,-1.3171046481664825,-1.2735124972307046,-0.34534557401382004,0.4885627694078783,0.00895282559110597,0.23602667296189117,0.002283416493989716,0.07849139241527787,0.0011849588546846666,0.8852869901959486
-0.4287003829333628,0.060091526900847125,-0.9344799358815263,-0.6137045030984828,-0.35534078680566555,-0.54989994638756,-0.4393011513164803,-0.5480894256468066,0.1385176857858934,-0.595545333649046,-0.515317119746483,-1.0177995463426248,-0.009234963257971282,-0.22724905344878826,-1.6688487380696093,-0.06790140591212192,-0.47754352772201897,0.015057676537829577,-0.0832896686564723,0.03816991783365381,-0.569525591649096,0.45820886055503085,-1.6726164279858546,-1.0443550089956655,-1.8457471148460622,-0.6331930281992927,0.011085456446292037,0.2224120794607073,0.004092804795825751,0.06023756420986738,0.0005693035761516948,0.905695144364677
-0.43808643834159133,0.1318195986257537,-0.9416666558005091,-0.6563503149402881,-0.2515395122680274,-0.495501080214609,-0.4793805438699144,-1.3111480158748618,-0.6358703067930552,-1.6798376496646268,-0.6834331684779084,-1.9109385670995516,-0.411642244568445,-0.2916599511936455,-1.50489508702691,-0.11175216440443358,-0.6386230446196965,0.058841122576729285,-0.11955960442933415,-0.12410453858810999,0.04974227679482035,0.4701893916652388,-0.4858568845644338,-0.8327466069902647,-1.9012676790104577,0.16839747937667682,0.023344509179971554,0.19548459338969681,0.004184660534959,0.1068585897202401,0.00046948688431455347,0.8915044980163457
-0.6194864155645229,-0.03317682004678309,-0.8753451298884423,-0.627051630070304,-0.08256632845731005,-0.41576883431268025,-0.5407334293528363,-0.7809040558325969,-0.5521939663983488,-1.7376407803961855,-0.40622017830288476,-0.4044715563973237,-1.045081429871276,-0.5347362956289399,-1.222849558082193,-0.030716880939944523,-0.7545606454911108,-0.036531864121069416,-0.004796551711988301,-0.17550063739646748,-1.1322980918574626,0.38798587871006274,-2.3599467528370695,-0.9191228127422091,-1.9995176354309585,-0.8933175642959604,0.021006372673412533,0.26764775498207494,0.0016277933050880223,0.11979229279593492,0.001493613389040817,0.9144907767956488
-0.24154104776350493,-0.045906445391453596,-1.3848706888730125,-0.5121010962921222,-0.21189678081140076,-0.4989207229583405,-0.3427393105445076,-2.5737564266121336,-0.13506674471205965,-1.3034067422805171,-0.17265524830961124,-1.6980454077906775,0.18212909013452225,0.4371392865093687,-2.0671823740506006,-0.12358982379631685,-0.6413117648409087,-0.1713834287456864,-0.26072991854234057,-0.05453919463763798,-0.15413523738395454,0.39572258692380485,-2.4369916527737088,-0.782526002188217,0.49927891544910186,0.6131725922707575,0.006376204825044471,0.24612335495379695,0.006392569745996548,0.07749887870597812,0.004270812911416566,0.8985614772485674
-0.1889638335251949,-0.08343814971899147,-1.4202833507021941,-0.5602864955703165,-0.20169163003393692,-0.4791114241276802,-0.36461662650118876,-2.5053023776221606,-0.14320472218006,-1.3973824122606175,-0.25589423475218065,-1.7232620736559334,0.3748561850402612,0.4062734980458916,-2.140587387111221,-0.20843847056805787,-0.5926673541708412,-0.11243054102813103,-0.24754642286885462,-0.06952265965183665,-0.0013876496029747443,0.39918051274056654,-2.7318664937975696,-0.9664530832675949,0.49590713793076313,0.6820057181613345,0.006424683563558208,0.2531811024095133,0.003585727048896395,0.06863441254905066,0.0044049273113614855,0.9011297556895002
-0.4786971106854349,0.10944313156639052,-0.847080106426892,-0.5600249438957666,-0.19380160840312843,-0.27033989147223836,-0.4948224059231609,-0.27787606283759547,0.15586913456255372,-1.7458477443092124,-0.9171950972196777,-0.02713937457056334,-1.1146889832087934,-0.47001290262120454,-1.2944970985607163,-0.09475084428687602,-0.6563350373773515,-0.09179302013535975,-0.09874471278191212,-0.03283067319792887,-0.16859815770796077,0.142492910509583,-0.6929154130464205,-0.9089559376856625,-0.968737703935175,-0.0025130393538991824,0.005266781843235865,0.2862537050500456,0.0043649271584909445,0.028662459498050404,0.0012850048473972365,0.8970972014545746
-0.3373744829756626,0.07537096240896743,-1.191151439103546,-0.6482313531361232,-0.17039226081825468,-0.31438468606498204,-0.4575134001747364,-1.2728504495727226,0.1828183761445433,-0.48250082324374144,-0.8087806299426561,-1.0800778881534117,0.11649382907114908,0.10561169808085091,-1.282707809305819,-0.16056262685273695,-0.5516171885324241,-0.11956808229421947,-0.2761663162432436,0.004948621241654003,-0.32253348723805647,0.5733259377323151,-0.4035573895682682,-0.6655794024649107,-0.14884392543227565,-0.3751658942892454,0.007096609778694004,0.2503089695574777,0.002413334850127578,0.052257508792965666,0.003430811925107782,0.9034227367424764
-0.5395352452474738,0.08392111547742624,-1.0042015565722946,-0.6295010750176036,-0.24202492088471989,-0.2844500375224444,-0.7365553307123192,-0.9523493359904253,-0.33772186272300625,-1.661662593057894,-0.8204008452490588,-0.30902665515907274,-0.9441418642061764,-0.29412417786090533,-1.414341551718588,-0.07970523989215648,-0.6102832867230918,0.034372108876444284,-0.2349155612813788,-0.18780145807803986,-0.31703957010203315,0.24051270891688614,-0.6394647462597954,-0.8995098402455383,-0.30790001862838323,-0.591569516287576,0.02975267556176463,0.30108887098494497,0.0037819735559606873,0.09075624733554315,0.0016935619687035303,0.9150459109885205
-0.4663965515124079,0.016525532577306903,-1.1048372256100432,-0.42615679103428766,-0.2613526919222311,-0.5076180382922625,-0.34488184603584277,-1.0067207537019938,-1.2160977582675379,-0.6423909725244383,-0.5192107662996184,-1.0078220970402534,-0.169187571017072,-0.37682105637822455,-1.7139927703902953,-0.15709630572676758,-0.5457282655389223,-0.19778336880546457,-0.25902357075641363,-0.21075682484662672,0.2839022885996196,0.6251395705575263,-0.3003936845101515,-0.5146511739966563,-0.22966469148972318,0.035204366240102924,0.029651217721406883,0.24038750811611348,0.0032056645549781706,0.13301446093553893,0.003006486863983324,0.9100366684969337
-0.44796673214568045,0.019777633351452897,-1.0938098159563316,-0.6989345886313761,-0.17068103823204528,-0.2707346924709009,-0.5346189211199005,-0.9336291230438373,-0.26965401515681475,-1.3902274734166689,-0.541858064484761,-0.3743055008291367,-0.867314474581912,-0.38240215654515297,-1.6863985537524864,-0.08335356349733614,-0.7151871568130509,0.08130131552252577,-0.13213968238801,0.05642424806728119,-0.08855864899371677,0.378837667483223,-0.013042940467734104,-1.372762590952967,-0.09316554800143463,0.4807007192401859,0.011378237137076115,0.23232807281627438,0.00014466872285597587,0.10215607627490735,0.0017400500675541796,0.902923273729002
-0.4564938229494186,0.045085895898450114,-1.1439046506191228,-0.6830627336575142,-0.1459884651954584,-0.24146394141919372,-0.44319117440761036,-0.7870985199332667,-0.5055296091870618,-1.0742884227225877,-0.4827721025147825,-0.5321102640397772,-0.6591838143147013,-0.24326699579087813,-1.6682320116999254,-0.08935477153508711,-0.747901752641867,0.05433448348694843,-0.1007299061744508,-0.007474228783379326,0.26523143332909305,0.465701907717464,-0.16543799854663033,-1.1827869235665307,-0.3820034395148535,-1.4945301149013495,0.013038150598154875,0.23770618452289405,0.0011850918115904462,0.09646994005703563,0.0003879057028760681,0.9123889318101623
-0.33334093597673653,0.021900097201138054,-0.9233263107758148,-0.37917559623483793,-0.22848349385516306,-0.4354459882051727,-0.611537911614308,-0.7053850847234258,-0.13162220801452595,-1.0301848503055278,-0.6815996938761499,-0.755045538078597,-0.1066949279673565,-0.09011956812515776,-1.6995546055596837,-0.3027283450728819,-0.7304091472650441,0.054845275868425185,-0.0006906140619352061,0.18382992432299933,-1.2281967392225335,0.26630146039994407,-0.3975153586879795,-0.6970083934107395,0.1306668813770634,1.0724920426223594,0.004007571241683457,0.2474800133286455,0.00507939056163199,0.09103775498863466,0.0015214431333313574,0.9003939866786681
-0.510618364064475,-0.0230197074102641,-1.140027591188014,-0.6261298689053303,-0.08040624476914247,-0.2502331347454365,-0.4951894087941814,-0.6435898516247476,-0.3582953027309397,-1.132692075090733,-0.3323803509823576,-1.1617246148677485,-0.484741482665476,-0.0405091882464725,-1.555293629558914,-0.1242639783383489,-0.5783120178411105,-0.17878806560668659,-0.3669736791170178,0.11386196452251476,0.532292837056843,0.4714636625069593,-0.615180908315386,-0.6990786270968742,-0.3169055210360121,-0.9034813004126157,0.0032310961542694207,0.25089339298929986,0.001108707557722653,0.09478093980641714,0.0014040815832120652,0.8868764345112868
-0.4326188015601978,0.08297290952527556,-1.1698358298559226,-0.5493599408364873,-0.3567472149353992,-0.43846647258088034,-0.460341164707907,-1.084449123501761,-0.39629148309478646,-1.288582250893768,-0.24399780174082478,-0.38184203881806633,-0.34523324697022184,-0.1957142185609402,-1.5929599216477117,-0.21452875035074714,-0.5043915521111291,-0.000832377307426066,-0.08435423695364937,-0.255339511626382,0.055553026706035236,0.4234905154358425,-0.5028836075625234,-0.6141913772843816,-0.15680667457382974,-0.8432619233221116,0.0004090698349429877,0.24318826330832044,0.001343748228148234,0.10617041062102166,0.0032082321676355366,0.9053152715795025
-0.42807889245716313,0.10428982545402526,-1.2528835993754714,-0.45618326781560975,-0.46118962572278943,-0.34572825800762885,-0.4752726329503162,-1.8922484633182144,-0.5328697488613242,-1.3138709039939347,-0.49211610955347995,-0.23933084968134927,-0.602300279678827,-0.3368647728760854,-1.8750308235053175,-0.1239787984413489,-0.5504119912977687,-0.11540343038314005,-0.16368370280612982,-0.1704266894122871,-0.1356005293443257,0.40364202333822025,-0.6501661551928495,-0.5763303589810311,-0.03132861552402274,-0.2423148713139484,0.0038070430381166183,0.2596339292921984,0.006986998926832977,0.12787615203730565,0.004239751680200274,0.9088260729567972
-0.40458470773977667,-0.03398632582584207,-1.210593364969658,-0.4994181890367586,-0.1048930521170878,-0.2951499065721918,-0.35928051154662616,-1.2899167747740568,-0.5258303714896142,-1.4537646403583853,-0.6111904838324442,-0.1949850500781409,-0.781703652017826,-0.20033757985099954,-1.7919154194976648,-0.07996527926293204,-0.4686848003509277,-0.1663762693028206,-0.3450886524329214,0.006679197812769613,0.3412163075902113,0.03703601286972242,-1.0379845237654026,-1.1254049985246295,0.2364402386869588,0.4672268418663246,0.02550705151806336,0.24666147310988518,0.0008825825708130596,0.08742428446192069,0.0027326299507288467,0.9169453506573001
-0.4763266462994503,0.15718754993495535,-1.0928862059295885,-0.5803444558460067,-0.11181562229210729,-0.280510336556218,-0.4649608166511528,-0.9866201565811986,-0.09533037496209484,-0.6741250460413881,-0.22541053834962635,-0.7527049359238276,-0.6690055939975044,-0.21614200036342485,-1.9746149747415227,-0.19383217959854737,-0.643498452270292,-0.03150549484651881,-0.3744394945511336,-0.025983479012892746,-0.7369075242269616,0.7419740661749997,-0.1341374922999314,-0.732118744871857,0.01550317015429814,-0.41300750380933865,0.006313217297336723,0.25051422993858313,0.002482367450830927,0.08467804827706908,0.00024228285649145054,0.9147209782130644
-0.4106302286678312,-0.15676063842333698,-0.9141733514405653,-0.8934630962692018,-0.1894322487391121,-0.10916123045103909,-0.1916415314044827,-0.6199555270733645,-0.14479428972387673,-1.1574532667484134,-1.0073088931420517,-0.06646151473999629,-0.4671672210543505,-0.20310818147406207,-1.5213984696375298,-0.2578801092806688,-0.5683141649273004,-0.022316073205667065,0.03981400192513533,-0.12914655673333159,0.13440432963472337,-0.003023577969762728,-1.407172580599686,-0.649028816820431,0.15197548429750835,-0.25627887534431465,0.0021631456581223557,0.2650255632178692,0.001830916132240022,0.05517427339517384,0.00022903040820898346,0.8953900468818761
-0.4091348902198677,0.20558882515586335,-1.226451369128639,-0.41359847126460497,-0.13542735864526181,-0.530820904489955,-0.5091956543218341,-1.1941856592024633,0.10394814633441583,-1.2253953178329555,-0.15524456714982626,-1.2478197245970415,-0.6342075409537351,-0.01910699877980106,-1.8614118014993655,-0.04957814075692855,-0.860319541338687,-0.14398737112010024,-0.6122343032935087,-0.09442057853502153,-0.5742528689967311,0.6935156624429013,0.020001710216847435,-1.3197641674371965,0.15189810600275708,0.3545240219407975,0.04466649262116853,0.2470226227911939,0.004199338513280319,0.06241739114761984,0.00016665000829930326,0.9194903161874823
-0.32276828454043405,0.18127994302651895,-1.1062832334006818,-0.5129550571477346,-0.27348473037818716,-0.18258805434572087,-0.4326270907439456,-2.0104704323051554,0.4781165493716082,-1.212350719307284,-0.54713147245761,-0.5829821162283395,-1.299353064405702,-0.19223496164078654,-1.48538397840921,-0.09537275622185615,-0.7991592419583727,-0.18106185223775045,0.032274366952672814,0.10027902730245128,-1.385044735564539,0.7074018865934667,-0.19086298465023283,-0.3343975289369375,-1.1418716419170583,1.2501761581588349,0.004997966093485617,0.27983010969766486,0.004448621300133861,0.03163446243823695,0.002547403039125993,0.909924742846255
